Example	pred	gold	neutral	contradiction	entailment
a white-haired man with a mustache and glasses in a business suit stands outside at a podium marked with the seal of the us house of representatives , surrounded by many people , with a columned building behind him . --> the man is getting ready to speak .	neutral	neutral	0.483047693968	0.0712139904499	0.445738375187
a white-haired man with a mustache and glasses in a business suit stands outside at a podium marked with the seal of the us house of representatives , surrounded by many people , with a columned building behind him . --> the man is sitting in a chair inside .	contradiction	contradiction	0.0245656501502	0.966578960419	0.00885543227196
a man running a marathon talks to his friend . --> there are people canoeing down a river .	contradiction	contradiction	0.0914487317204	0.878139793873	0.0304114930332
a man running a marathon talks to his friend . --> there is a man running .	entailment	entailment	0.049706093967	0.0335759632289	0.916718006134
a man running a marathon talks to his friend . --> a man and his friend are running a marathon together .	entailment	neutral	0.269721806049	0.141527712345	0.588750481606
a lot of people walking outside a row of shops with an older man with his hands in his pocket is closer to the camera . --> a lot of dogs barking outside a row of shops with a cat teasing them .	contradiction	contradiction	0.00417308043689	0.995797872543	2.91314063361e-05
a lot of people walking outside a row of shops with an older man with his hands in his pocket is closer to the camera . --> a lot of people walking outside a row of shops with a man with hands in his pockets .	entailment	entailment	0.25244012475	0.108567193151	0.638992667198
a lot of people walking outside a row of shops with an older man with his hands in his pocket is closer to the camera . --> people are looking through the shops for stuff to buy .	neutral	neutral	0.9469627738	0.0206501930952	0.0323870629072
a barefooted adolescent boy in a yellow shirt reaching the top of a small skateboarding ramp . --> the boy is flying a helicopter	contradiction	contradiction	0.0232455730438	0.909910321236	0.066844061017
a barefooted adolescent boy in a yellow shirt reaching the top of a small skateboarding ramp . --> the boy is five	neutral	neutral	0.934079766273	0.0198805425316	0.0460397452116
a barefooted adolescent boy in a yellow shirt reaching the top of a small skateboarding ramp . --> a boy is barefooted	entailment	entailment	0.102512441576	0.146298587322	0.751188933849
a man waterskies with a life jacket . --> hitler rides a jetski in this kawasaki advertisement .	contradiction	contradiction	0.0472685173154	0.952202320099	0.000529226032086
a man waterskies with a life jacket . --> a lifeguard races across the water .	contradiction	neutral	0.00598622020334	0.993888616562	0.000125170714455
a man waterskies with a life jacket . --> the man is enjoying the ocean .	contradiction	neutral	0.21918168664	0.779741704464	0.00107663730159
a group of children enjoy their time on the beach . --> a group of adults are swimming at the beach .	contradiction	contradiction	0.370965719223	0.546432673931	0.0826016515493
a group of children enjoy their time on the beach . --> children are swimming at the beach .	contradiction	neutral	0.342415094376	0.586247265339	0.0713376626372
a group of children enjoy their time on the beach . --> children are at the beach .	entailment	entailment	0.0510971918702	0.00555036496371	0.943352460861
a group of people sit on benches at a park outside a building . --> the people sit together .	entailment	neutral	0.106434613466	0.0313951745629	0.862170159817
a group of people sit on benches at a park outside a building . --> the people wait for the bus to come .	neutral	neutral	0.901978254318	0.0899831354618	0.00803859997541
a small baby , possibly a newborn is being bathed by a person in blue scrubs wearing protective gloves . --> someone is helping bathe the small baby .	entailment	entailment	0.2513872087	0.0734258890152	0.675186991692
a small baby , possibly a newborn is being bathed by a person in blue scrubs wearing protective gloves . --> the person bathing the small baby is the mother .	neutral	neutral	0.857085108757	0.12228833884	0.0206266064197
a small baby , possibly a newborn is being bathed by a person in blue scrubs wearing protective gloves . --> the small baby is in it 's crib sound asleep .	contradiction	contradiction	0.0330568887293	0.964222788811	0.00272034248337
an asian woman sitting outside an outdoor market stall . --> a woman sits outdoors .	entailment	entailment	0.0187283232808	0.00404200097546	0.977229654789
an asian woman sitting outside an outdoor market stall . --> a woman is selling stuff in a flea market .	neutral	neutral	0.893489539623	0.0900250971317	0.0164852812886
an asian woman sitting outside an outdoor market stall . --> a woman sitting in an indoor market .	contradiction	contradiction	0.0370575040579	0.952840209007	0.0101022981107
an older gentleman enjoys a scenic stroll through the countryside . --> a pirate boards the spaceship .	contradiction	contradiction	0.00534168863669	0.994629621506	2.86668637273e-05
an older gentleman enjoys a scenic stroll through the countryside . --> an old man searches for a good place to die .	contradiction	neutral	0.329311639071	0.663655042648	0.00703326426446
an older gentleman enjoys a scenic stroll through the countryside . --> a man walks the countryside .	entailment	entailment	0.0857721716166	0.049896761775	0.864331066608
a middle-aged man is sitting indian style outside holding a folded paper in his hands . --> a middle aged man is outdoors .	entailment	entailment	0.0618641711771	0.00927986763418	0.928855895996
a middle-aged man is sitting indian style outside holding a folded paper in his hands . --> a middle aged man is showing off his origami creation .	neutral	neutral	0.726831197739	0.244839817286	0.0283290110528
a middle-aged man is sitting indian style outside holding a folded paper in his hands . --> a middle aged man is sitting on a stool in a bar .	contradiction	contradiction	0.325925469398	0.588602364063	0.0854721963406
number 13 kicks a soccer ball towards the goal during children 's soccer game . --> a player passing the ball in a soccer game .	entailment	contradiction	0.290671348572	0.04147978127	0.667848885059
number 13 kicks a soccer ball towards the goal during children 's soccer game . --> a player trying to score in a soccer game .	entailment	entailment	0.36068123579	0.0331159718335	0.606202840805
number 13 kicks a soccer ball towards the goal during children 's soccer game . --> a player fighting in a soccer game .	entailment	contradiction	0.191100358963	0.0675540193915	0.741345524788
a nun uses her camera to take a photo of an interesting site . --> a nun using her camera to take pictures of various things outdoors .	neutral	neutral	0.529399991035	0.168498113751	0.30210185051
a nun uses her camera to take a photo of an interesting site . --> a nun taking photos of a interesting site outside .	neutral	neutral	0.613253414631	0.221042126417	0.165704414248
a nun uses her camera to take a photo of an interesting site . --> a nun on her knees praying by a statue .	contradiction	contradiction	0.293219506741	0.681446373463	0.0253341104835
a man sits in a chair on the sidewalk in front of a huge display of brightly colored artwork . --> the man was watching tv	contradiction	contradiction	0.0547271855175	0.942745923996	0.00252693635412
a man sits in a chair on the sidewalk in front of a huge display of brightly colored artwork . --> a man sits in a chair on the sidewalk in front of a huge display of brightly colored artwork	entailment	entailment	0.398739546537	0.0750246271491	0.526235818863
